0,1,2,3,4,5,6,7,8,9,10
-0.514,-0.03,-0.18,-0.003,-0.003,0.153,0.094,0.094,-0.027,-0.027,0.128
-0.286,-0.184,0.255,-0.269,-0.269,-0.375,-0.412,-0.412,0.39,0.39,-0.494
0.209,-0.106,0.239,-0.5,-0.5,-0.289,0.014,0.014,0.277,0.277,0.091
-0.29,0.078,-0.102,-0.238,-0.238,-0.567,-0.258,-0.258,0.313,0.313,-0.119
0.179,-0.084,-0.001,-0.018,-0.018,0.166,-0.13,-0.13,0.255,0.255,0.234
0.188,0.285,0.235,0.072,0.072,0.119,0.603,0.603,0.465,0.465,0.639
0.491,-0.014,-0.555,0.042,0.042,-0.13,-0.156,-0.156,0.002,0.002,-0.171
-0.147,-0.098,0.067,-0.289,-0.289,-0.53,-0.091,-0.091,-0.473,-0.473,-0.116
0.19,0.475,0.496,-0.142,-0.142,0.165,-0.102,-0.102,-0.228,-0.228,0.059
0.338,-0.344,0.215,0.218,0.218,0.161,0.393,0.393,-0.202,-0.202,0.397
-0.213,-0.711,0.418,0.033,0.033,0.196,-0.184,-0.184,-0.073,-0.073,-0.227
