0,1,2,3,4,5,6,7,8,9,10
0.0,-0.055,0.055,0.0,-0.02,0.02,0.178,-0.178,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,-0.483,0.483,-0.151,0.151,0.0,0.0,0.0
0.0,-0.025,0.025,0.0,-0.039,0.039,-0.095,0.095,0.0,0.0,0.0
0.0,-0.099,0.099,0.0,-0.211,0.211,-0.086,0.086,0.0,0.0,0.0
0.0,-0.167,0.167,0.0,0.0,-0.0,0.228,-0.228,0.0,0.0,0.0
0.0,-0.314,0.314,0.0,0.13,-0.13,0.201,-0.201,0.0,0.0,0.0
0.0,-0.112,0.112,0.0,-0.183,0.183,0.043,-0.043,0.0,0.0,0.0
0.0,0.056,-0.056,0.0,-0.167,0.167,0.0,-0.0,0.0,0.0,0.0
0.0,-0.104,0.104,0.0,-0.181,0.181,0.095,-0.095,0.0,0.0,0.0
0.0,0.322,-0.322,0.0,0.164,-0.164,0.406,-0.406,0.0,0.0,0.0
0.0,-0.015,0.015,0.0,-0.03,0.03,-0.164,0.164,0.0,0.0,0.0
