0,1,2,3,4,5,6,7,8,9,10
0.0,-0.029,0.029,0.0,0.0,0.0,0.054,-0.054,0.0,0.0,0.0
0.0,0.436,-0.436,0.0,0.0,0.0,-0.391,0.391,0.0,0.0,0.0
0.0,-0.008,0.008,0.0,0.0,0.0,-0.295,0.295,0.0,0.0,0.0
0.0,0.099,-0.099,0.0,0.0,0.0,0.021,-0.021,0.0,0.0,0.0
0.0,0.039,-0.039,0.0,0.0,0.0,0.256,-0.256,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,-0.014,0.014,0.0,0.0,0.0
0.0,0.014,-0.014,0.0,0.0,0.0,0.075,-0.075,0.0,0.0,0.0
0.0,-0.173,0.173,0.0,0.0,0.0,-0.058,0.058,0.0,0.0,0.0
0.0,-0.172,0.172,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.067,-0.067,0.0,0.0,0.0,0.276,-0.276,0.0,0.0,0.0
0.0,-0.15,0.15,0.0,0.0,0.0,-0.27,0.27,0.0,0.0,0.0
