0,1,2,3,4,5,6,7,8,9,10
0.594,0.089,-0.28,0.047,0.047,-0.267,0.329,-0.16,-0.16,0.268,0.268
0.265,0.185,0.282,-0.174,-0.174,0.122,0.124,0.211,0.211,0.308,0.308
-0.511,-0.026,0.292,0.51,0.51,-0.323,0.086,-0.012,-0.012,0.036,0.036
0.338,-0.06,0.213,-0.036,-0.036,-0.242,-0.025,0.284,0.284,0.194,0.194
0.007,0.095,0.111,-0.129,-0.129,-0.323,0.553,0.229,0.229,-0.223,-0.223
0.014,-0.322,0.229,-0.095,-0.095,-0.765,0.035,0.069,0.069,0.522,0.522
-0.338,0.119,-0.562,-0.137,-0.137,-0.059,0.071,-0.083,-0.083,0.171,0.171
0.111,0.152,0.289,0.299,0.299,-0.034,-0.467,-0.541,-0.541,-0.217,-0.217
-0.11,-0.468,0.303,-0.188,-0.188,0.163,0.55,-0.308,-0.308,0.394,0.394
-0.244,0.189,0.255,-0.054,-0.054,-0.177,0.185,0.151,0.151,0.399,0.399
-0.056,0.742,0.301,-0.205,-0.205,-0.014,-0.022,-0.384,-0.384,-0.013,-0.013
