0,1,2,3,4,5,6,7,8,9,10
0.0,0.013,-0.013,0.0,0.0,-0.119,0.119,0.0,-0.135,0.135,0.0
0.0,0.467,-0.467,0.0,0.0,0.0,-0.0,0.0,0.357,-0.357,0.0
0.0,-0.06,0.06,0.0,0.0,0.189,-0.189,0.0,-0.204,0.204,0.0
0.0,-0.196,0.196,0.0,0.0,0.269,-0.269,0.0,0.0,-0.0,0.0
0.0,0.034,-0.034,0.0,0.0,-0.038,0.038,0.0,-0.092,0.092,0.0
0.0,0.0,-0.0,0.0,0.0,-0.2,0.2,0.0,0.12,-0.12,0.0
0.0,-0.071,0.071,0.0,0.0,0.046,-0.046,0.0,0.052,-0.052,0.0
0.0,-0.017,0.017,0.0,0.0,0.223,-0.223,0.0,-0.275,0.275,0.0
0.0,-0.097,0.097,0.0,0.0,-0.395,0.395,0.0,-0.08,0.08,0.0
0.0,0.421,-0.421,0.0,0.0,-0.187,0.187,0.0,-0.288,0.288,0.0
0.0,-0.222,0.222,0.0,0.0,-0.005,0.005,0.0,-0.153,0.153,0.0
