0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.0,0.082,-0.082,0.0,0.0,0.0,-0.055,0.055,0.0
0.0,0.0,0.0,-0.011,0.011,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,-0.045,0.045,0.0,0.0,0.0,-0.234,0.234,0.0
0.0,0.0,0.0,0.331,-0.331,0.0,0.0,0.0,-0.052,0.052,0.0
0.0,0.0,0.0,0.032,-0.032,0.0,0.0,0.0,-0.053,0.053,0.0
0.0,0.0,0.0,-0.091,0.091,0.0,0.0,0.0,0.262,-0.262,0.0
0.0,0.0,0.0,0.072,-0.072,0.0,0.0,0.0,0.055,-0.055,0.0
0.0,0.0,0.0,-0.095,0.095,0.0,0.0,0.0,-0.033,0.033,0.0
0.0,0.0,0.0,0.127,-0.127,0.0,0.0,0.0,-0.066,0.066,0.0
0.0,0.0,0.0,0.379,-0.379,0.0,0.0,0.0,-0.13,0.13,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.001,0.001,0.0
