0,1,2,3,4,5,6,7,8,9,10
-0.457,-0.012,-0.012,-0.104,0.049,0.188,-0.169,-0.169,0.192,0.042,0.058
-0.165,-0.134,-0.134,-0.257,0.063,-0.341,-0.124,-0.124,0.075,-0.519,-0.489
0.204,0.035,0.035,-0.01,-0.101,0.046,0.042,0.042,0.007,-0.083,0.057
-0.51,-0.022,-0.022,-0.111,0.168,-0.384,-0.101,-0.101,-0.154,-0.183,0.202
-0.208,0.168,0.168,0.14,-0.726,-0.035,0.065,0.065,-0.133,0.308,0.367
-0.258,0.665,0.665,0.195,0.358,0.104,-0.119,-0.119,-0.371,0.229,0.275
0.061,-0.057,-0.057,-0.238,0.222,-0.147,-0.128,-0.128,0.405,-0.269,-0.124
-0.063,-0.346,-0.346,-0.406,-0.066,0.319,0.231,0.231,-0.019,-0.437,-0.517
-0.016,-0.233,-0.233,0.409,-0.162,0.082,-0.54,-0.54,-0.43,0.275,-0.107
0.573,-0.05,-0.05,0.095,-0.305,0.721,0.02,0.02,-0.435,0.434,0.455
0.126,-0.202,-0.202,-0.675,0.357,-0.189,-0.314,-0.314,-0.49,0.116,-0.047
