0,1,2,3,4,5,6,7,8,9,10
0.26,0.057,0.057,0.344,-0.018,-0.018,0.011,0.011,0.073,0.0,-0.032
0.088,-0.139,-0.139,-0.213,-0.335,-0.335,-0.245,-0.245,0.506,0.536,-0.621
-0.162,0.333,0.333,-0.13,-0.047,-0.047,-0.242,-0.242,-0.142,-0.207,0.139
0.216,0.231,0.231,-0.25,-0.056,-0.056,0.253,0.253,0.099,-0.482,0.502
0.723,0.532,0.532,0.137,0.042,0.042,-0.023,-0.023,-0.225,-0.507,0.419
0.151,0.05,0.05,-0.325,0.153,0.153,0.123,0.123,-0.15,0.179,-0.107
0.01,0.027,0.027,0.436,-0.163,-0.163,0.098,0.098,0.227,0.064,-0.085
0.268,0.134,0.134,-0.417,-0.03,-0.03,0.092,0.092,0.123,-0.13,0.027
0.04,-0.053,-0.053,-0.121,0.191,0.191,0.487,0.487,-0.347,0.008,0.045
-0.482,-0.179,-0.179,-0.151,0.504,0.504,0.069,0.069,0.335,-0.328,0.371
-0.02,-0.025,-0.025,-0.48,-0.432,-0.432,0.312,0.312,0.58,-0.141,0.09
