0,1,2,3,4,5,6,7,8,9,10
0.614,-0.128,-0.415,0.093,0.093,-0.16,0.26,-0.148,-0.148,0.335,-0.305
0.279,-0.258,0.397,0.39,0.39,0.324,0.05,-0.097,-0.097,0.067,-0.145
-0.476,0.06,-0.011,-0.109,-0.109,-0.308,0.221,-0.088,-0.088,0.148,-0.108
0.335,0.023,0.243,0.096,0.096,0.003,-0.131,0.319,0.319,0.211,-0.11
0.059,-0.113,-0.102,0.556,0.556,-0.15,0.62,0.472,0.472,-0.313,-0.361
-0.026,0.391,0.361,-0.099,-0.099,-0.746,0.107,-0.381,-0.381,0.427,-0.371
-0.313,-0.128,-0.455,0.197,0.197,0.0,-0.128,0.034,0.034,0.157,-0.109
0.101,-0.111,0.268,-0.084,-0.084,-0.06,-0.196,-0.01,-0.01,-0.14,-0.27
-0.113,0.454,0.023,0.324,0.324,0.397,0.595,-0.106,-0.106,0.581,-0.504
-0.279,-0.207,0.162,-0.296,-0.296,0.026,0.223,-0.089,-0.089,0.281,-0.5
-0.059,-0.685,0.405,0.06,0.06,-0.181,0.095,-0.132,-0.132,0.276,0.074
