0,1,2,3,4,5,6,7,8,9
0.7126790495847192,-0.025180648844509223,-0.41738316784377266,-0.08382888107996288,0.38828263629569987,-0.19269481152702622,0.2343886457358459,0.2270053910487834,0.45752534798042205,0.35561786041340115
0.17103681727759473,0.15243640318070623,0.3119661754022617,0.12113283873784772,0.6350673048286708,-0.9912518475783296,0.5069718361755307,-0.018621448601317418,-0.37878735071330283,0.3644074753281032
0.5324480583405458,0.21019829524964612,-0.15482508900299663,-0.2570380611277947,0.2805334003831116,-0.20981155982147737,-0.07871240097099921,-0.02658299093744405,0.4981430226095425,0.6149350800280403
0.25932919054825787,-0.07846540690955522,-0.12239162895190704,-0.20502551459316837,0.29154030696663286,-0.4736803966445403,-0.09523570646850207,0.43695088695401235,0.49180286159926356,0.11330848888686383
0.0516186065577345,0.49398959876821885,0.306173484067205,-0.24517716130745904,0.4110231324586551,-0.09299194480540071,0.21494139864892944,-0.0652667483139747,0.42263727809809437,0.4256887416931178
0.6773676312781322,0.1431131414544007,-0.01911278244025297,-0.13464003492996218,-0.018744177588099275,-0.33589886123544943,0.21922477286517694,0.42815595917769395,0.3183471938113578,-0.027573459954543588
0.5287912344684881,0.1039712530894842,0.13285852422354782,0.4594732299955194,-0.20764617435259794,0.27175177518607796,0.7196399888290582,0.27805613353895314,0.0470232575245223,-0.3714529715850484
0.3086841708850033,-0.24898477940600272,0.10008490256699741,0.510887805494016,0.5534133285109502,-0.1401054907718784,0.631599862572824,0.029147709917929573,-0.09234719197018222,0.13970301750996564
0.34682272611548715,0.36749762363887845,0.20066114784055933,0.042118381409202765,-0.11821140626151044,0.3589194955202566,0.19983014716571865,-0.04913081860163566,-0.06386062413419534,0.28591958910271414
0.08788669377280116,0.34205286233563825,0.6467789489347929,0.16495857474838882,0.20252739259444946,-0.3705328676359013,0.48134639401356993,-0.13437649201219626,-0.355403540392954,0.21960304239338418
