0,1,2,3,4,5,6,7,8,9
-0.235,-0.484,-0.135,-0.135,0.125,0.125,-0.13,-0.13,-0.067,-0.381
0.18,-0.391,-0.202,-0.202,-0.1,-0.1,0.235,0.235,0.313,0.465
-0.246,-0.034,0.155,0.155,-0.288,-0.288,0.035,0.035,-0.599,-0.051
-0.123,0.504,0.025,0.025,0.245,0.245,-0.377,-0.377,0.136,-0.162
-0.285,-0.053,0.083,0.083,-0.717,-0.717,0.199,0.199,0.448,0.586
0.529,0.158,-0.385,-0.385,-0.539,-0.539,0.35,0.35,-0.192,0.276
0.372,-0.086,0.548,0.548,0.125,0.125,0.108,0.108,-0.413,-0.146
0.487,-0.225,-0.131,-0.131,-0.079,-0.079,-0.282,-0.282,0.144,0.087
-0.191,0.509,-0.061,-0.061,0.026,0.026,-0.076,-0.076,-0.176,0.389
-0.252,-0.111,-0.024,-0.024,0.055,0.055,0.221,0.221,-0.245,0.102
