0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.372,0.372,0.0,0.11,-0.11,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,-0.162,0.162,0.0,0.0
0.0,0.0,0.0,0.431,-0.431,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,-0.358,0.358,0.0,-0.251,0.251,0.0,0.0
0.0,0.0,0.0,0.238,-0.238,0.0,-0.223,0.223,0.0,0.0
0.0,0.0,0.0,-0.113,0.113,0.0,-0.199,0.199,0.0,0.0
0.0,0.0,0.0,0.223,-0.223,0.0,0.093,-0.093,0.0,0.0
0.0,0.0,0.0,-0.006,0.006,0.0,-0.24,0.24,0.0,0.0
0.0,0.0,0.0,-0.094,0.094,0.0,-0.289,0.289,0.0,0.0
0.0,0.0,0.0,0.017,-0.017,0.0,-0.27,0.27,0.0,0.0
