0,1,2,3,4,5,6,7,8,9
0.198,-0.619,-0.157,-0.157,-0.094,0.28,0.321,-0.002,-0.002,-0.178
-0.129,-0.306,-0.125,-0.125,-0.202,0.438,0.017,0.273,0.273,-0.197
0.293,0.118,0.203,0.203,-0.295,-0.387,-0.023,0.039,0.039,0.38
0.07,0.307,0.016,0.016,0.004,-0.475,0.314,0.341,0.341,0.263
0.298,-0.339,-0.619,-0.619,-0.638,0.12,-0.264,0.125,0.125,0.017
-0.403,0.164,-0.082,-0.082,-0.293,0.364,0.137,-0.148,-0.148,-0.032
-0.371,-0.013,-0.33,-0.33,-0.142,-0.148,0.289,0.174,0.174,0.275
-0.606,-0.266,0.289,0.289,-0.016,-0.142,-0.305,0.115,0.115,0.272
0.226,0.446,0.171,0.171,-0.32,-0.362,-0.476,0.618,0.618,0.751
0.215,-0.063,0.158,0.158,0.497,0.185,0.553,-0.219,-0.219,-0.025
