0,1,2,3,4,5,6,7,8,9
0.285,0.439,0.003,0.003,-0.139,0.008,0.008,-0.112,-0.112,0.108
-0.123,0.33,0.545,0.545,-0.069,0.127,0.127,0.04,0.04,0.279
0.289,-0.121,-0.042,-0.042,0.508,0.069,0.069,0.302,0.302,0.349
0.112,-0.536,0.02,0.02,-0.563,-0.309,-0.309,-0.086,-0.086,0.05
0.296,0.082,-0.184,-0.184,-0.131,0.29,0.29,0.522,0.522,0.681
-0.562,0.077,0.003,0.003,0.248,0.615,0.615,0.437,0.437,0.426
-0.385,0.109,-0.386,-0.386,0.368,-0.007,-0.007,-0.185,-0.185,-0.003
-0.415,0.236,-0.04,-0.04,-0.246,-0.148,-0.148,0.248,0.248,0.111
0.126,-0.546,0.085,0.085,0.318,-0.078,-0.078,-0.009,-0.009,0.15
0.262,0.136,-0.242,-0.242,0.16,0.284,0.284,0.026,0.026,-0.326
