0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.245,-0.245,-0.017,0.017,0.109,-0.109,0.0,0.0
0.0,0.0,-0.324,0.324,0.002,-0.002,-0.279,0.279,0.0,0.0
0.0,0.0,-0.445,0.445,-0.003,0.003,0.364,-0.364,0.0,0.0
0.0,0.0,0.132,-0.132,-0.015,0.015,0.0,-0.0,0.0,0.0
0.0,0.0,-0.042,0.042,0.0,-0.0,-0.278,0.278,0.0,0.0
0.0,0.0,-0.065,0.065,0.005,-0.005,0.136,-0.136,0.0,0.0
0.0,0.0,0.0,-0.0,-0.012,0.012,0.261,-0.261,0.0,0.0
0.0,0.0,0.124,-0.124,0.005,-0.005,-0.122,0.122,0.0,0.0
0.0,0.0,-0.127,0.127,-0.001,0.001,-0.16,0.16,0.0,0.0
0.0,0.0,0.148,-0.148,0.017,-0.017,0.224,-0.224,0.0,0.0
