0,1,2,3,4,5,6,7,8,9
0.0,0.0,-0.312,0.312,0.0,0.0,0.074,-0.074,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.143,0.143,0.0,0.0
0.0,0.0,0.288,-0.288,0.0,0.0,0.179,-0.179,0.0,0.0
0.0,0.0,-0.205,0.205,0.0,0.0,0.203,-0.203,0.0,0.0
0.0,0.0,0.333,-0.333,0.0,0.0,-0.123,0.123,0.0,0.0
0.0,0.0,0.122,-0.122,0.0,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.239,-0.239,0.0,0.0,-0.075,0.075,0.0,0.0
0.0,0.0,-0.21,0.21,0.0,0.0,0.126,-0.126,0.0,0.0
0.0,0.0,-0.311,0.311,0.0,0.0,0.028,-0.028,0.0,0.0
0.0,0.0,0.105,-0.105,0.0,0.0,-0.072,0.072,0.0,0.0
