0,1,2,3,4,5,6,7,8,9
0.203,0.459,0.054,0.054,-0.226,0.585,0.234,0.234,0.246,-0.116
-0.143,0.403,-0.193,-0.193,-0.286,-0.143,-0.119,-0.119,-0.242,-0.286
0.279,-0.164,-0.007,-0.007,-0.566,0.265,0.018,0.018,-0.098,0.412
0.165,-0.45,-0.093,-0.093,-0.391,0.184,0.113,0.113,-0.091,-0.729
0.213,0.075,0.325,0.325,0.096,-0.208,0.297,0.297,-0.67,-0.076
-0.474,0.03,0.449,0.449,-0.113,0.579,0.586,0.586,0.12,0.133
-0.396,0.201,0.04,0.04,-0.541,-0.063,-0.104,-0.104,0.006,0.219
-0.55,0.417,-0.035,-0.035,0.152,-0.167,0.178,0.178,-0.258,-0.086
0.161,-0.419,-0.1,-0.1,-0.196,-0.128,0.272,0.272,-0.505,0.348
0.28,0.019,0.194,0.194,0.132,-0.327,0.189,0.189,0.28,0.057
