0,1,2,3,4,5,6,7,8,9
0.223,-0.485,0.067,-0.072,0.125,0.125,0.323,0.323,0.403,0.036
-0.057,-0.42,0.4,-0.415,-0.297,-0.297,-0.454,-0.454,0.085,-0.196
0.331,0.298,-0.367,0.493,-0.461,-0.461,-0.263,-0.263,0.429,-0.519
0.16,0.335,-0.453,0.17,0.077,0.077,-0.059,-0.059,0.161,-0.089
0.235,-0.026,0.15,-0.305,-0.15,-0.15,-0.218,-0.218,-0.232,-0.614
-0.477,0.057,0.584,-0.577,-0.316,-0.316,-0.029,-0.029,0.341,-0.152
-0.394,-0.196,-0.081,0.193,0.24,0.24,-0.045,-0.045,0.457,-0.195
-0.524,-0.365,-0.143,0.145,-0.249,-0.249,-0.134,-0.134,-0.396,-0.181
0.148,0.448,0.107,0.075,-0.102,-0.102,-0.26,-0.26,-0.059,-0.311
0.28,-0.105,0.306,-0.246,-0.063,-0.063,-0.167,-0.167,-0.286,0.34
