0,1,2,3,4,5,6,7,8,9
0.254,-0.46,-0.13,-0.13,0.07,-0.006,0.107,0.117,0.117,-0.366
-0.129,-0.347,0.508,0.508,0.02,-0.317,0.348,-0.435,-0.435,0.152
0.304,0.083,0.006,0.006,-0.116,0.347,0.465,-0.222,-0.222,0.109
0.161,0.52,-0.159,-0.159,0.778,0.254,0.139,-0.049,-0.049,0.078
0.252,-0.052,-0.253,-0.253,-0.084,-0.51,0.386,-0.297,-0.297,0.191
-0.497,-0.012,-0.117,-0.117,-0.456,-0.622,0.643,-0.549,-0.549,-0.643
-0.385,-0.159,-0.085,-0.085,-0.066,0.099,-0.018,0.282,0.282,0.198
-0.505,-0.364,-0.184,-0.184,0.125,0.036,0.034,-0.252,-0.252,0.27
0.136,0.479,-0.025,-0.025,-0.357,-0.135,0.207,-0.324,-0.324,0.507
0.261,-0.034,-0.053,-0.053,-0.117,-0.196,-0.158,-0.24,-0.24,-0.072
