0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.062,0.076,0.1,0.1,0.321,0.321,0.164,0.164,0.213,0.244,0.309,0.349,0.411,0.411,0.446,0.617,0.617,0.576,0.963,0.914,0.914,0.925,0.895,0.808,0.808,0.818,0.782,0.687,0.687,0.694
0.481,0.481,0.619,0.619,0.879,0.879,0.907,0.907,0.878,0.845,0.749,0.749,0.736,0.085,0.09,0.101,0.118,0.118,0.134,0.647,0.647,0.617,0.219,0.519,0.369,0.369,0.309,0.408,0.408,0.367
0.254,0.254,0.601,0.601,0.988,0.866,0.866,0.867,0.814,0.724,0.67,0.67,0.596,0.596,0.635,0.635,0.287,0.287,0.497,0.413,0.365,0.279,0.279,0.064,0.074,0.074,0.189,0.184,0.106,0.131
0.426,0.426,0.389,0.389,0.047,0.064,0.107,0.107,0.161,0.161,0.962,0.597,0.597,0.85,0.85,0.722,0.722,0.28,0.28,0.336,0.336,0.814,0.702,0.702,0.717,0.67,0.67,0.607,0.523,0.523
0.335,0.335,0.886,0.886,0.899,0.899,0.565,0.565,0.832,0.764,0.764,0.697,0.697,0.588,0.588,0.645,0.575,0.017,0.026,0.061,0.095,0.147,0.147,0.214,0.222,0.454,0.339,0.339,0.329,0.368
0.274,0.274,0.951,0.707,0.707,0.57,0.57,0.864,0.805,0.805,0.821,0.697,0.589,0.589,0.627,0.58,-0.002,0.355,0.355,0.441,0.054,0.385,0.34,0.293,0.101,0.123,0.123,0.225,0.171,0.197
0.228,0.228,0.959,0.57,0.57,0.818,0.818,0.716,0.716,0.851,0.809,0.728,0.728,0.682,0.612,0.612,0.051,0.027,0.085,0.12,0.154,0.184,0.223,0.245,0.544,0.341,0.341,0.398,0.398,0.432
0.438,0.438,0.306,0.306,0.969,0.722,0.722,0.838,0.838,0.852,0.799,0.799,0.74,0.74,0.588,0.588,0.432,0.432,0.469,0.028,0.043,0.082,0.082,0.324,0.324,0.214,0.214,0.195,0.264,0.264
0.517,0.517,0.284,0.284,0.841,0.763,0.763,-0.041,-0.041,0.114,0.114,0.632,0.632,0.634,0.634,0.559,0.495,0.495,0.008,0.134,0.134,0.092,0.092,0.143,0.25,0.25,0.239,0.414,0.414,0.329
0.262,0.262,0.625,0.625,0.963,0.815,0.815,0.848,0.719,0.719,0.772,0.736,0.736,0.618,0.618,0.652,0.024,0.053,0.095,0.118,0.16,0.189,0.198,0.255,0.568,0.414,0.414,0.469,0.355,0.355
