0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.637,0.637,0.504,0.504,0.894,0.883,0.883,0.588,0.588,0.802,0.802,0.759,0.673,0.549,0.549,0.385,0.385,-0.027,-0.001,0.032,0.046,0.113,0.132,0.243,0.197
0.235,0.235,0.925,0.787,0.787,0.769,0.769,0.66,0.472,0.472,0.575,0.349,0.349,0.474,0.345,0.266,0.266,-0.048,-0.048,0.146,0.146,0.006,0.023,0.087,0.087
0.615,0.615,0.522,0.522,0.901,0.886,0.832,0.807,0.807,0.64,0.64,0.676,0.624,0.566,0.566,0.367,0.367,-0.024,0.002,0.036,0.047,0.122,0.134,0.24,0.2
0.473,0.473,0.499,0.499,0.771,0.771,0.844,0.844,0.553,0.553,0.752,0.628,0.628,0.619,0.504,0.332,0.332,0.274,-0.01,-0.015,0.036,0.051,0.189,0.118,0.126
0.677,0.677,0.501,0.501,0.65,0.65,0.905,0.847,0.847,0.802,0.802,0.828,0.649,0.574,0.451,0.373,0.373,-0.025,-0.005,0.034,0.043,0.114,0.128,0.198,0.256
0.659,0.659,0.51,0.51,0.617,0.617,0.897,0.871,0.871,0.811,0.794,0.794,0.661,0.536,0.536,0.383,0.383,-0.026,-0.003,0.032,0.045,0.112,0.131,0.247,0.202
0.657,0.657,0.514,0.514,-0.025,-0.002,0.033,0.045,0.114,0.132,0.201,0.251,0.619,0.619,0.379,0.379,0.895,0.856,0.856,0.827,0.827,0.755,0.666,0.538,0.538
0.669,0.669,0.502,0.502,0.883,0.883,0.839,0.839,0.803,0.803,0.649,0.649,0.654,-0.026,-0.004,0.032,0.043,0.113,0.128,0.195,0.246,0.389,0.389,0.524,0.451
0.92,0.899,0.899,0.682,0.682,0.521,0.521,0.789,0.789,0.676,0.676,0.644,0.492,0.492,-0.029,0.003,0.031,0.046,0.111,0.138,0.202,0.244,0.424,0.383,0.383
0.749,0.749,0.452,0.452,0.648,0.648,-0.028,-0.008,0.038,0.038,0.113,0.121,0.184,0.276,0.302,0.302,0.389,0.516,0.916,0.846,0.846,0.658,0.847,0.765,0.761
