0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.068,-0.068,0.133,0.133,-0.354,-0.354,-0.313,-0.085,-0.085,0.141,0.141,0.035,0.033,-0.249,-0.38,-0.3,-0.3,0.25,-0.347,-0.119,0.007,-0.28,0.075,-0.029,0.259
-0.117,-0.117,0.055,0.055,0.098,0.098,-0.05,0.157,0.157,-0.045,-0.045,0.065,0.069,0.282,0.298,0.35,0.35,-0.139,0.12,0.14,-0.015,-0.168,-0.137,-0.257,-0.049
0.023,0.023,-0.065,-0.065,0.069,0.069,-0.228,0.069,0.069,-0.05,-0.05,0.043,0.223,0.142,-0.094,0.084,0.084,0.02,0.182,0.097,-0.46,-0.09,-0.081,-0.184,-0.301
-0.17,-0.17,-0.006,-0.006,-0.235,-0.235,0.041,-0.223,-0.223,0.081,0.081,-0.169,0.365,0.283,-0.17,-0.048,-0.048,-0.211,0.267,-0.18,0.221,-0.067,0.406,0.075,-0.136
0.161,0.161,-0.178,-0.178,0.074,0.074,-0.155,0.07,0.07,-0.013,-0.013,0.151,-0.107,-0.008,0.032,0.013,0.013,-0.383,-0.133,-0.227,0.109,-0.039,0.155,-0.138,0.202
-0.05,-0.05,0.225,0.225,-0.064,-0.064,0.128,-0.032,-0.032,0.115,0.115,0.371,0.146,0.085,-0.123,-0.093,-0.093,-0.096,-0.11,0.224,-0.212,0.256,-0.137,0.054,-0.011
0.121,0.121,-0.007,-0.007,-0.022,-0.022,0.079,0.185,0.185,0.102,0.102,0.448,-0.312,-0.356,-0.058,0.119,0.119,-0.001,-0.096,-0.45,0.367,-0.199,0.139,-0.31,-0.033
0.047,0.047,-0.03,-0.03,-0.401,-0.401,0.191,0.132,0.132,0.104,0.104,0.161,-0.296,-0.406,-0.259,-0.27,-0.27,0.107,0.176,0.201,-0.158,0.014,-0.137,-0.033,-0.186
-0.008,-0.008,0.04,0.04,0.255,0.255,-0.314,0.302,0.302,-0.032,-0.032,0.219,-0.319,-0.046,0.291,-0.014,-0.014,-0.003,0.174,0.222,-0.295,-0.104,0.335,-0.09,0.019
0.232,0.232,-0.054,-0.054,-0.057,-0.057,-0.181,0.007,0.007,0.056,0.056,-0.073,-0.079,-0.029,0.02,-0.14,-0.14,-0.118,-0.084,-0.087,0.127,-0.229,-0.164,-0.032,-0.255
-0.171,-0.171,-0.072,-0.072,-0.022,-0.022,-0.089,-0.092,-0.092,0.033,0.033,-0.143,-0.023,0.116,0.161,0.173,0.173,0.073,0.063,0.148,-0.223,0.439,-0.146,-0.326,0.388
0.299,0.299,0.073,0.073,0.019,0.019,0.013,0.055,0.055,0.051,0.051,0.011,0.072,0.082,-0.058,0.039,0.039,-0.064,-0.02,-0.041,0.001,-0.008,0.074,-0.179,0.426
0.131,0.131,-0.081,-0.081,-0.009,-0.009,0.033,-0.024,-0.024,0.365,0.365,0.275,-0.112,-0.058,0.126,0.161,0.161,0.019,-0.088,0.191,-0.157,0.104,0.412,0.182,-0.248
-0.036,-0.036,0.352,0.352,-0.011,-0.011,-0.279,-0.048,-0.048,-0.435,-0.435,-0.426,0.057,-0.098,0.057,0.142,0.142,-0.123,-0.126,0.017,-0.024,-0.019,0.162,-0.002,-0.2
-0.025,-0.025,0.043,0.043,0.15,0.15,-0.011,0.408,0.408,-0.031,-0.031,0.298,0.101,0.185,0.391,0.079,0.079,-0.212,-0.044,-0.066,0.076,0.097,-0.155,0.019,-0.048
-0.055,-0.055,-0.012,-0.012,0.003,0.003,0.168,0.02,0.02,0.11,0.11,0.032,-0.049,-0.115,-0.116,-0.016,-0.016,-0.291,-0.066,0.384,-0.272,-0.483,0.135,-0.113,-0.0
-0.211,-0.211,-0.021,-0.021,-0.046,-0.046,-0.537,-0.07,-0.07,-0.206,-0.206,-0.07,0.002,0.094,-0.086,0.047,0.047,-0.006,-0.214,-0.004,0.152,0.042,-0.208,0.121,-0.244
