0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.132,-0.132,0.108,0.108,0.237,-0.363,0.171,-0.008,-0.252,0.063,-0.037,0.266,-0.309,-0.309,-0.341,-0.341,-0.244,-0.097,-0.097,-0.049,-0.049,0.03,-0.043,-0.372,-0.372
0.022,0.022,0.074,0.074,-0.125,0.124,-0.168,-0.003,-0.198,-0.142,-0.25,-0.017,0.123,0.123,0.262,0.262,-0.104,0.189,0.189,-0.09,-0.09,-0.031,-0.09,0.394,0.394
-0.072,-0.072,-0.064,-0.064,0.009,0.171,-0.019,-0.493,-0.077,-0.087,-0.168,-0.278,0.008,0.008,0.052,0.052,-0.211,0.082,0.082,-0.077,-0.077,0.095,-0.241,0.001,0.001
-0.21,-0.21,-0.039,-0.039,-0.207,0.278,0.133,0.223,0.002,0.415,0.104,-0.136,-0.283,-0.283,-0.087,-0.087,0.061,-0.185,-0.185,0.197,0.197,0.091,-0.335,-0.048,-0.048
0.088,0.088,-0.165,-0.165,-0.409,-0.103,0.229,0.09,0.006,0.151,-0.129,0.209,0.082,0.082,-0.073,-0.073,-0.124,0.039,0.039,-0.082,-0.082,0.008,0.065,0.081,0.081
0.003,0.003,0.236,0.236,-0.091,-0.101,-0.213,-0.205,0.232,-0.14,0.062,0.003,-0.042,-0.042,-0.161,-0.161,0.242,-0.096,-0.096,-0.051,-0.051,-0.151,-0.143,0.05,0.05
0.2,0.2,0.034,0.034,-0.025,-0.085,0.429,0.341,-0.16,0.125,-0.304,-0.004,0.141,0.141,0.103,0.103,0.146,0.103,0.103,-0.292,-0.292,-0.253,0.304,-0.066,-0.066
0.048,0.048,-0.07,-0.07,0.13,0.153,-0.19,-0.142,-0.03,-0.124,-0.031,-0.177,-0.298,-0.298,-0.126,-0.126,0.199,-0.002,-0.002,-0.147,-0.147,0.148,0.28,-0.278,-0.278
0.059,0.059,0.079,0.079,0.013,0.159,-0.196,-0.296,-0.044,0.322,-0.093,0.01,0.254,0.254,0.01,0.01,-0.3,0.315,0.315,-0.35,-0.35,-0.167,0.317,0.223,0.223
0.226,0.226,0.023,0.023,-0.128,-0.074,0.083,0.127,-0.269,-0.152,-0.046,-0.269,0.05,0.05,-0.097,-0.097,-0.233,0.151,0.151,-0.07,-0.07,-0.213,0.13,-0.005,-0.005
-0.197,-0.197,-0.103,-0.103,0.086,0.058,-0.129,-0.216,0.44,-0.129,-0.335,0.403,-0.064,-0.064,0.063,0.063,-0.082,-0.059,-0.059,0.081,0.081,-0.04,0.054,0.051,0.051
0.36,0.36,0.162,0.162,-0.064,-0.021,0.052,0.002,0.024,0.057,-0.18,0.448,0.151,0.151,-0.057,-0.057,-0.018,0.074,0.074,-0.103,-0.103,0.015,-0.046,0.091,0.091
0.117,0.117,-0.06,-0.06,0.022,-0.082,-0.186,-0.152,0.17,0.419,0.19,-0.255,0.066,0.066,0.265,0.265,0.118,-0.117,-0.117,-0.129,-0.129,-0.435,0.105,0.057,0.057
0.092,0.092,0.374,0.374,-0.13,-0.107,-0.022,-0.029,0.015,0.164,0.008,-0.202,0.083,0.083,0.21,0.21,-0.358,0.105,0.105,0.143,0.143,0.5,-0.053,0.086,0.086
-0.173,-0.173,-0.016,-0.016,-0.215,-0.022,0.046,0.071,0.077,-0.152,0.002,-0.091,0.127,0.127,0.104,0.104,-0.024,0.296,0.296,-0.363,-0.363,0.095,-0.14,0.258,0.258
-0.152,-0.152,-0.042,-0.042,-0.291,-0.048,-0.379,-0.262,-0.475,0.112,-0.106,-0.008,-0.064,-0.064,0.021,0.021,0.167,-0.044,-0.044,-0.029,-0.029,-0.055,0.047,-0.161,-0.161
-0.248,-0.248,-0.087,-0.087,-0.008,-0.202,-0.021,0.157,-0.008,-0.202,0.134,-0.248,-0.163,-0.163,0.056,0.056,-0.471,0.029,0.029,0.032,0.032,0.228,-0.002,-0.05,-0.05
0.084,0.084,-0.024,-0.024,0.088,-0.01,-0.113,-0.027,-0.067,0.171,-0.42,-0.054,0.079,0.079,-0.241,-0.241,0.101,-0.266,-0.266,0.272,0.272,0.176,-0.316,0.043,0.043
0.132,0.132,-0.161,-0.161,-0.045,0.238,-0.392,-0.11,0.135,-0.263,0.322,0.174,-0.067,-0.067,-0.148,-0.148,-0.249,0.137,0.137,-0.18,-0.18,-0.105,-0.111,-0.123,-0.123
0.241,0.241,0.069,0.069,0.19,-0.023,-0.083,-0.061,0.085,-0.029,-0.023,-0.06,0.356,0.356,0.013,0.013,0.05,0.221,0.221,-0.322,-0.322,-0.299,0.439,0.05,0.05
-0.199,-0.199,0.053,0.053,-0.11,0.312,0.063,0.195,0.117,-0.039,-0.347,-0.007,-0.003,-0.003,0.271,0.271,-0.242,0.02,0.02,-0.092,-0.092,-0.092,-0.219,0.225,0.225
-0.007,-0.007,-0.165,-0.165,0.298,-0.195,0.1,0.271,0.235,0.322,-0.035,0.113,-0.102,-0.102,-0.129,-0.129,-0.194,0.389,0.389,-0.269,-0.269,0.237,-0.051,-0.145,-0.145
-0.037,-0.037,0.152,0.152,0.421,-0.208,0.075,0.109,-0.36,-0.247,0.258,0.059,0.189,0.189,0.082,0.082,0.034,-0.077,-0.077,-0.063,-0.063,-0.114,-0.133,0.305,0.305
0.052,0.052,0.126,0.126,-0.193,0.54,-0.408,-0.116,-0.022,-0.038,0.302,0.142,0.022,0.022,-0.063,-0.063,-0.13,0.061,0.061,-0.032,-0.032,0.172,0.237,-0.184,-0.184
0.09,0.09,0.148,0.148,-0.393,0.266,0.027,0.307,0.23,-0.171,-0.053,-0.273,0.184,0.184,-0.07,-0.07,0.122,-0.084,-0.084,-0.107,-0.107,-0.234,0.191,-0.11,-0.11
